t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
59.000,335,2031912.000,12,12824.000,0,0.000,0,0.000,321,2018064.000,0,0.000,0,0.000
60.000,340,962688.000,90,135112.000,0,0.000,0,0.000,243,799688.000,1,560.000,0,0.000
61.000,321,1180016.000,49,78080.000,0,0.000,0,0.000,266,1086040.000,6,15896.000,0,0.000
62.000,324,899240.000,37,54632.000,0,0.000,0,0.000,279,832624.000,6,10960.000,0,0.000
63.000,324,1021024.000,55,51704.000,0,0.000,0,0.000,266,967736.000,1,560.000,0,0.000
64.000,325,1656064.000,25,29032.000,0,0.000,0,0.000,295,1612104.000,1,752.000,0,0.000
65.000,328,781944.000,58,51064.000,0,0.000,0,0.000,270,730880.000,0,0.000,0,0.000
66.000,324,1204264.000,53,51584.000,0,0.000,0,0.000,265,1148392.000,4,3264.000,0,0.000
67.000,337,1402536.000,30,31056.000,0,0.000,0,0.000,302,1368008.000,3,2448.000,0,0.000
68.000,328,904456.000,74,98544.000,0,0.000,0,0.000,245,776040.000,3,2544.000,0,0.000
69.000,335,1239688.000,71,176432.000,0,0.000,0,0.000,264,1063256.000,0,0.000,0,0.000
70.000,329,1883520.000,24,54944.000,0,0.000,0,0.000,303,1827552.000,0,0.000,0,0.000
71.000,329,803096.000,99,268704.000,0,0.000,0,0.000,227,532776.000,1,592.000,0,0.000
72.000,327,1200856.000,87,123560.000,0,0.000,0,0.000,235,1074288.000,3,1984.000,0,0.000
73.000,328,1813472.000,24,28344.000,0,0.000,0,0.000,304,1785128.000,0,0.000,0,0.000
74.000,365,1472208.000,39,44920.000,1,592.000,0,0.000,314,1408456.000,0,0.000,0,0.000
75.000,333,883648.000,60,61696.000,0,0.000,0,0.000,264,805088.000,2,1152.000,0,0.000
76.000,331,1719760.000,31,47824.000,0,0.000,0,0.000,294,1667872.000,4,3040.000,0,0.000
77.000,322,1262176.000,47,63592.000,0,0.000,0,0.000,271,1195320.000,4,3264.000,0,0.000
78.000,334,954208.000,83,104048.000,0,0.000,0,0.000,248,848576.000,1,560.000,0,0.000
79.000,334,1434328.000,52,39952.000,0,0.000,0,0.000,277,1390904.000,3,2448.000,0,0.000
80.000,331,1012272.000,44,50984.000,0,0.000,0,0.000,284,959264.000,1,1000.000,0,0.000
81.000,341,1254448.000,59,49488.000,0,0.000,0,0.000,277,1189360.000,3,2448.000,0,0.000
82.000,340,1670280.000,39,43344.000,0,0.000,0,0.000,295,1622952.000,4,2960.000,0,0.000
83.000,343,470640.000,80,118696.000,0,0.000,0,0.000,256,335576.000,3,2192.000,0,0.000
84.000,331,1116008.000,73,103008.000,0,0.000,0,0.000,256,1011976.000,0,0.000,0,0.000
85.000,327,1173928.000,34,57480.000,0,0.000,0,0.000,286,1100424.000,7,16024.000,0,0.000
86.000,336,1350376.000,36,42760.000,0,0.000,0,0.000,292,1288400.000,4,5040.000,0,0.000
87.000,332,1463288.000,48,40416.000,0,0.000,0,0.000,282,1421848.000,0,0.000,0,0.000
88.000,338,1065016.000,47,54848.000,0,0.000,0,0.000,287,995992.000,0,0.000,0,0.000
89.000,333,1337928.000,52,47208.000,0,0.000,0,0.000,280,1290208.000,0,0.000,0,0.000
90.000,350,422400.000,117,123024.000,0,0.000,0,0.000,228,296416.000,2,1424.000,0,0.000
91.000,330,337936.000,101,99992.000,0,0.000,0,0.000,220,231832.000,6,4576.000,0,0.000
92.000,351,341120.000,119,128568.000,0,0.000,0,0.000,217,201560.000,13,9968.000,0,0.000
93.000,335,835944.000,91,120968.000,0,0.000,0,0.000,237,706128.000,4,7312.000,0,0.000
94.000,343,1305552.000,59,97616.000,0,0.000,0,0.000,273,1177584.000,3,2000.000,0,0.000
95.000,326,1459552.000,36,56192.000,0,0.000,0,0.000,286,1401312.000,0,0.000,0,0.000
96.000,327,1321184.000,60,48896.000,0,0.000,0,0.000,262,1269328.000,1,912.000,0,0.000
97.000,333,1162720.000,53,64784.000,0,0.000,0,0.000,279,1097424.000,0,0.000,0,0.000
98.000,331,1877720.000,23,26016.000,0,0.000,0,0.000,306,1850680.000,0,0.000,0,0.000
99.000,329,998496.000,57,46040.000,0,0.000,0,0.000,270,951432.000,0,0.000,0,0.000
100.000,339,1340472.000,34,40328.000,0,0.000,0,0.000,300,1285456.000,0,0.000,0,0.000
