t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
1.000,4,3648.000,0,0.000,750,2585616.000,115,126480.000,0,0.000,0,0.000,0,0.000
2.000,0,0.000,0,0.000,825,3541936.000,208,98816.000,0,0.000,0,0.000,0,0.000
3.000,0,0.000,0,0.000,822,2943216.000,357,121072.000,0,0.000,0,0.000,0,0.000
4.000,3,14040.000,0,0.000,826,3541856.000,447,118064.000,0,0.000,0,0.000,0,0.000
5.000,0,0.000,0,0.000,824,3139056.000,555,103224.000,0,0.000,0,0.000,0,0.000
6.000,0,0.000,0,0.000,824,3075568.000,661,99456.000,0,0.000,0,0.000,0,0.000
7.000,0,0.000,0,0.000,822,3645600.000,726,82576.000,0,0.000,0,0.000,0,0.000
8.000,0,0.000,0,0.000,822,3107984.000,866,138608.000,0,0.000,0,0.000,0,0.000
9.000,0,0.000,0,0.000,822,3021256.000,1007,168416.000,0,0.000,0,0.000,0,0.000
10.000,3,14040.000,0,0.000,828,2921344.000,1130,126312.000,0,0.000,0,0.000,0,0.000
11.000,0,0.000,0,0.000,823,3233640.000,1233,103056.000,0,0.000,0,0.000,0,0.000
12.000,0,0.000,0,0.000,824,3627888.000,1333,110856.000,0,0.000,0,0.000,0,0.000
13.000,0,0.000,0,0.000,822,2695912.000,1497,151240.000,0,0.000,0,0.000,0,0.000
14.000,0,0.000,0,0.000,822,3173136.000,1596,140216.000,0,0.000,0,0.000,0,0.000
15.000,2,13152.000,0,0.000,669,2298432.000,1736,183304.000,0,0.000,0,0.000,0,0.000
16.000,0,0.000,0,0.000,643,1950792.000,1868,128752.000,0,0.000,0,0.000,0,0.000
17.000,1,576.000,0,0.000,645,2698544.000,1938,70600.000,1,576.000,0,0.000,0,0.000
18.000,0,0.000,0,0.000,643,2170344.000,2030,106896.000,0,0.000,0,0.000,0,0.000
19.000,0,0.000,0,0.000,643,2875680.000,2131,83104.000,0,0.000,0,0.000,0,0.000
20.000,0,0.000,0,0.000,645,2603568.000,2181,57856.000,0,0.000,0,0.000,0,0.000
21.000,2,13152.000,0,0.000,643,2236384.000,2261,108128.000,0,0.000,0,0.000,0,0.000
22.000,2,1024.000,0,0.000,645,3053736.000,2350,80680.000,0,0.000,0,0.000,0,0.000
23.000,0,0.000,0,0.000,643,2316288.000,2415,71552.000,0,0.000,0,0.000,0,0.000
24.000,0,0.000,0,0.000,643,1956192.000,2529,108080.000,0,0.000,0,0.000,0,0.000
25.000,0,0.000,0,0.000,643,3470336.000,2579,46880.000,0,0.000,0,0.000,0,0.000
26.000,0,0.000,0,0.000,645,1923696.000,2649,81976.000,0,0.000,0,0.000,0,0.000
27.000,1,576.000,0,0.000,645,2507600.000,2749,89984.000,1,576.000,0,0.000,0,0.000
28.000,0,0.000,0,0.000,643,4014416.000,2784,34896.000,0,0.000,0,0.000,0,0.000
29.000,4,14544.000,0,0.000,16842,74077712.000,19184,72804832.000,2,1392.000,0,0.000,2266,9969640.000
30.000,0,0.000,0,0.000,24825,110652864.000,43519,108333776.000,0,0.000,0,0.000,2735,12107048.000
31.000,0,0.000,0,0.000,24923,110959312.000,67931,108785304.000,0,0.000,0,0.000,3760,16710544.000
32.000,0,0.000,0,0.000,24885,110426720.000,92349,108808968.000,0,0.000,0,0.000,3839,16945104.000
33.000,0,0.000,0,0.000,24841,110888936.000,116702,108428392.000,0,0.000,0,0.000,3089,13611032.000
34.000,2,13152.000,0,0.000,24896,110815624.000,141088,108659288.000,0,0.000,0,0.000,2617,11704976.000
35.000,0,0.000,0,0.000,24974,109798384.000,165605,109150336.000,0,0.000,0,0.000,3429,15025920.000
36.000,0,0.000,0,0.000,24750,110795088.000,189901,108187448.000,0,0.000,0,0.000,4243,18842504.000
37.000,0,0.000,0,0.000,24870,110453592.000,214322,108765424.000,0,0.000,0,0.000,4017,17833560.000
38.000,0,0.000,0,0.000,24835,110658672.000,238667,108486600.000,0,0.000,0,0.000,3382,15002424.000
39.000,0,0.000,0,0.000,24759,111155376.000,262895,108059552.000,0,0.000,0,0.000,3557,15920552.000
40.000,0,0.000,0,0.000,24979,110472240.000,287437,109158744.000,0,0.000,0,0.000,3855,16940808.000
41.000,3,13744.000,0,0.000,13342,59130288.000,300409,57559224.000,0,0.000,0,0.000,1529,6744504.000
42.000,0,0.000,0,0.000,338,1493656.000,300443,42944.000,0,0.000,0,0.000,0,0.000
43.000,0,0.000,0,0.000,327,895880.000,300498,55464.000,0,0.000,0,0.000,0,0.000
44.000,0,0.000,0,0.000,334,1497400.000,300524,37688.000,0,0.000,0,0.000,0,0.000
45.000,2,13152.000,0,0.000,317,1528416.000,300556,34792.000,0,0.000,0,0.000,0,0.000
46.000,0,0.000,0,0.000,341,1069144.000,300619,64232.000,0,0.000,0,0.000,0,0.000
47.000,0,0.000,0,0.000,331,1399336.000,300650,29208.000,0,0.000,0,0.000,0,0.000
48.000,0,0.000,0,0.000,331,1633720.000,300666,17936.000,0,0.000,0,0.000,0,0.000
49.000,0,0.000,0,0.000,333,1016600.000,300744,75776.000,0,0.000,0,0.000,0,0.000
50.000,0,0.000,0,0.000,321,1376136.000,300770,31640.000,0,0.000,0,0.000,0,0.000
51.000,0,0.000,0,0.000,337,1123864.000,300831,58304.000,0,0.000,0,0.000,0,0.000
52.000,0,0.000,0,0.000,337,1230288.000,300886,92224.000,0,0.000,0,0.000,0,0.000
53.000,2,13152.000,0,0.000,326,1789480.000,300923,45016.000,0,0.000,0,0.000,0,0.000
54.000,0,0.000,0,0.000,327,1074920.000,300954,36120.000,0,0.000,0,0.000,0,0.000
55.000,0,0.000,0,0.000,324,1027280.000,301020,71792.000,0,0.000,0,0.000,0,0.000
56.000,0,0.000,0,0.000,336,1777128.000,301039,25888.000,0,0.000,0,0.000,0,0.000
57.000,0,0.000,0,0.000,327,891392.000,301097,63544.000,0,0.000,0,0.000,0,0.000
58.000,0,0.000,0,0.000,344,871336.000,301166,77304.000,0,0.000,0,0.000,0,0.000
59.000,0,0.000,0,0.000,335,2031912.000,301178,12824.000,0,0.000,0,0.000,0,0.000
60.000,2,13152.000,0,0.000,338,949536.000,301268,135112.000,0,0.000,0,0.000,0,0.000
61.000,0,0.000,0,0.000,321,1180016.000,301317,78080.000,0,0.000,0,0.000,0,0.000
62.000,0,0.000,0,0.000,324,899240.000,301354,54632.000,0,0.000,0,0.000,0,0.000
63.000,0,0.000,0,0.000,324,1021024.000,301409,51704.000,0,0.000,0,0.000,0,0.000
64.000,2,13152.000,0,0.000,323,1642912.000,301434,29032.000,0,0.000,0,0.000,0,0.000
65.000,0,0.000,0,0.000,328,781944.000,301492,51064.000,0,0.000,0,0.000,0,0.000
66.000,0,0.000,0,0.000,324,1204264.000,301545,51584.000,0,0.000,0,0.000,0,0.000
67.000,0,0.000,0,0.000,337,1402536.000,301575,31056.000,0,0.000,0,0.000,0,0.000
68.000,2,13152.000,0,0.000,326,891304.000,301649,98544.000,0,0.000,0,0.000,0,0.000
69.000,0,0.000,0,0.000,335,1239688.000,301720,176432.000,0,0.000,0,0.000,0,0.000
70.000,0,0.000,0,0.000,329,1883520.000,301744,54944.000,0,0.000,0,0.000,0,0.000
71.000,0,0.000,0,0.000,329,803096.000,301843,268704.000,0,0.000,0,0.000,0,0.000
72.000,0,0.000,0,0.000,327,1200856.000,301930,123560.000,0,0.000,0,0.000,0,0.000
73.000,0,0.000,0,0.000,328,1813472.000,301954,28344.000,0,0.000,0,0.000,0,0.000
74.000,4,14336.000,0,0.000,362,1458464.000,301993,44920.000,0,0.000,0,0.000,0,0.000
75.000,0,0.000,0,0.000,333,883648.000,302053,61696.000,0,0.000,0,0.000,0,0.000
76.000,0,0.000,0,0.000,331,1719760.000,302084,47824.000,0,0.000,0,0.000,0,0.000
77.000,0,0.000,0,0.000,322,1262176.000,302131,63592.000,0,0.000,0,0.000,0,0.000
78.000,0,0.000,0,0.000,334,954208.000,302214,104048.000,0,0.000,0,0.000,0,0.000
79.000,0,0.000,0,0.000,335,1434904.000,302266,39952.000,0,0.000,0,0.000,0,0.000
80.000,0,0.000,0,0.000,331,1012272.000,302310,50984.000,0,0.000,0,0.000,0,0.000
81.000,2,13152.000,0,0.000,340,1241872.000,302369,49488.000,0,0.000,0,0.000,0,0.000
82.000,0,0.000,0,0.000,340,1670280.000,302408,43344.000,0,0.000,0,0.000,0,0.000
83.000,0,0.000,0,0.000,343,470640.000,302488,118696.000,0,0.000,0,0.000,0,0.000
84.000,0,0.000,0,0.000,332,1116520.000,302561,103008.000,0,0.000,0,0.000,0,0.000
85.000,0,0.000,0,0.000,328,1174440.000,302595,57480.000,0,0.000,0,0.000,0,0.000
86.000,2,13152.000,0,0.000,335,1337736.000,302631,42760.000,0,0.000,0,0.000,0,0.000
87.000,0,0.000,0,0.000,332,1463288.000,302679,40416.000,0,0.000,0,0.000,0,0.000
88.000,0,0.000,0,0.000,338,1065016.000,302726,54848.000,0,0.000,0,0.000,0,0.000
89.000,0,0.000,0,0.000,333,1337928.000,302778,47208.000,0,0.000,0,0.000,0,0.000
90.000,0,0.000,0,0.000,350,422400.000,302895,123024.000,0,0.000,0,0.000,0,0.000
91.000,0,0.000,0,0.000,330,337936.000,302996,99992.000,0,0.000,0,0.000,0,0.000
92.000,0,0.000,0,0.000,351,341120.000,303115,128568.000,0,0.000,0,0.000,0,0.000
93.000,0,0.000,0,0.000,335,835944.000,303206,120968.000,0,0.000,0,0.000,0,0.000
94.000,2,13152.000,0,0.000,341,1292400.000,303265,97616.000,0,0.000,0,0.000,0,0.000
95.000,0,0.000,0,0.000,326,1459552.000,303301,56192.000,0,0.000,0,0.000,0,0.000
96.000,0,0.000,0,0.000,327,1321184.000,303361,48896.000,0,0.000,0,0.000,0,0.000
97.000,0,0.000,0,0.000,333,1162720.000,303414,64784.000,0,0.000,0,0.000,0,0.000
98.000,0,0.000,0,0.000,331,1877720.000,303437,26016.000,0,0.000,0,0.000,0,0.000
99.000,0,0.000,0,0.000,329,998496.000,303494,46040.000,0,0.000,0,0.000,0,0.000
100.000,0,0.000,0,0.000,339,1340472.000,303528,40328.000,0,0.000,0,0.000,0,0.000
101.000,0,0.000,0,0.000,326,1698096.000,303550,37400.000,0,0.000,0,0.000,0,0.000
102.000,2,13152.000,0,0.000,345,861112.000,303657,143144.000,0,0.000,0,0.000,0,0.000
103.000,0,0.000,0,0.000,330,1367248.000,303698,64736.000,0,0.000,0,0.000,0,0.000
104.000,0,0.000,0,0.000,338,1761392.000,303723,46176.000,0,0.000,0,0.000,0,0.000
105.000,0,0.000,0,0.000,325,870400.000,303785,53968.000,0,0.000,0,0.000,0,0.000
106.000,0,0.000,0,0.000,329,1176400.000,303851,63328.000,0,0.000,0,0.000,0,0.000
107.000,0,0.000,0,0.000,336,1707360.000,303870,20056.000,0,0.000,0,0.000,0,0.000
108.000,2,13152.000,0,0.000,345,1074384.000,303942,70760.000,0,0.000,0,0.000,0,0.000
109.000,0,0.000,0,0.000,331,1485496.000,303982,38728.000,0,0.000,0,0.000,0,0.000
110.000,0,0.000,0,0.000,341,1684888.000,304012,31464.000,0,0.000,0,0.000,0,0.000
111.000,0,0.000,0,0.000,337,1103912.000,304083,63704.000,0,0.000,0,0.000,0,0.000
112.000,0,0.000,0,0.000,328,1727352.000,304099,18368.000,0,0.000,0,0.000,0,0.000
113.000,0,0.000,0,0.000,317,1765632.000,304115,16488.000,0,0.000,0,0.000,0,0.000
114.000,2,13152.000,0,0.000,333,777232.000,304191,86112.000,0,0.000,0,0.000,0,0.000
115.000,0,0.000,0,0.000,340,1631880.000,304223,33376.000,0,0.000,0,0.000,0,0.000
116.000,0,0.000,0,0.000,339,1620432.000,304255,38888.000,0,0.000,0,0.000,0,0.000
117.000,0,0.000,0,0.000,345,452040.000,304357,124696.000,0,0.000,0,0.000,0,0.000
118.000,2,13152.000,0,0.000,328,1896184.000,304374,21504.000,0,0.000,0,0.000,0,0.000
119.000,0,0.000,0,0.000,324,1800912.000,304388,15704.000,0,0.000,0,0.000,0,0.000
120.000,0,0.000,0,0.000,336,1165952.000,304455,68000.000,0,0.000,0,0.000,0,0.000
121.000,0,0.000,0,0.000,329,1873064.000,304478,25568.000,0,0.000,0,0.000,0,0.000
122.000,0,0.000,0,0.000,342,810128.000,304549,74504.000,0,0.000,0,0.000,0,0.000
123.000,0,0.000,0,0.000,341,1311280.000,304624,68352.000,0,0.000,0,0.000,0,0.000
124.000,0,0.000,0,0.000,320,1317248.000,304645,26848.000,0,0.000,0,0.000,0,0.000
125.000,0,0.000,0,0.000,333,721904.000,304723,95448.000,0,0.000,0,0.000,0,0.000
126.000,2,13152.000,0,0.000,331,1592960.000,304756,62912.000,0,0.000,0,0.000,0,0.000
127.000,0,0.000,0,0.000,326,1603384.000,304780,39120.000,0,0.000,0,0.000,0,0.000
128.000,0,0.000,0,0.000,332,990104.000,304841,70728.000,0,0.000,0,0.000,0,0.000
129.000,0,0.000,0,0.000,339,1516112.000,304868,27936.000,0,0.000,0,0.000,0,0.000
130.000,0,0.000,0,0.000,327,1375376.000,304897,32496.000,0,0.000,0,0.000,0,0.000
131.000,0,0.000,0,0.000,336,1096728.000,304958,69920.000,0,0.000,0,0.000,0,0.000
132.000,0,0.000,0,0.000,347,1455520.000,304990,29088.000,0,0.000,0,0.000,0,0.000
