t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
89.000,0,0.000,0,0.000,333,1337928.000,135435,47208.000,0,0.000,0,0.000,0,0.000
90.000,0,0.000,0,0.000,350,422400.000,135552,123024.000,0,0.000,0,0.000,0,0.000
91.000,0,0.000,0,0.000,330,337936.000,135653,99992.000,0,0.000,0,0.000,0,0.000
92.000,0,0.000,0,0.000,351,341120.000,135772,128568.000,0,0.000,0,0.000,0,0.000
93.000,0,0.000,0,0.000,335,835944.000,135863,120968.000,0,0.000,0,0.000,0,0.000
94.000,0,0.000,0,0.000,343,1305552.000,135922,97616.000,0,0.000,0,0.000,0,0.000
95.000,1,512.000,0,0.000,325,1459040.000,135958,56192.000,0,0.000,0,0.000,0,0.000
96.000,1,512.000,0,0.000,326,1320672.000,136018,48896.000,0,0.000,0,0.000,0,0.000
97.000,1,512.000,0,0.000,332,1162208.000,136071,64784.000,0,0.000,0,0.000,0,0.000
98.000,0,0.000,0,0.000,331,1877720.000,136094,26016.000,0,0.000,0,0.000,0,0.000
99.000,0,0.000,0,0.000,329,998496.000,136151,46040.000,0,0.000,0,0.000,0,0.000
100.000,0,0.000,0,0.000,339,1340472.000,136185,40328.000,0,0.000,0,0.000,0,0.000
101.000,0,0.000,0,0.000,326,1698096.000,136207,37400.000,0,0.000,0,0.000,0,0.000
102.000,0,0.000,0,0.000,347,874264.000,136314,143144.000,0,0.000,0,0.000,0,0.000
103.000,0,0.000,0,0.000,330,1367248.000,136355,64736.000,0,0.000,0,0.000,0,0.000
104.000,1,512.000,0,0.000,338,1761392.000,136380,46176.000,0,0.000,0,0.000,0,0.000
105.000,0,0.000,0,0.000,325,870400.000,136442,53968.000,0,0.000,0,0.000,0,0.000
106.000,0,0.000,0,0.000,329,1176400.000,136508,63328.000,0,0.000,0,0.000,0,0.000
107.000,0,0.000,0,0.000,336,1707360.000,136527,20056.000,0,0.000,0,0.000,0,0.000
108.000,0,0.000,0,0.000,347,1087536.000,136599,70760.000,0,0.000,0,0.000,0,0.000
109.000,1,512.000,0,0.000,330,1484984.000,136639,38728.000,0,0.000,0,0.000,0,0.000
110.000,1,512.000,0,0.000,340,1684376.000,136669,31464.000,0,0.000,0,0.000,0,0.000
111.000,1,512.000,0,0.000,336,1103400.000,136740,63704.000,0,0.000,0,0.000,0,0.000
112.000,0,0.000,0,0.000,328,1727352.000,136756,18368.000,0,0.000,0,0.000,0,0.000
113.000,0,0.000,0,0.000,317,1765632.000,136772,16488.000,0,0.000,0,0.000,0,0.000
114.000,0,0.000,0,0.000,335,790384.000,136848,86112.000,0,0.000,0,0.000,0,0.000
115.000,0,0.000,0,0.000,340,1631880.000,136880,33376.000,0,0.000,0,0.000,0,0.000
116.000,1,512.000,0,0.000,339,1620432.000,136912,38888.000,0,0.000,0,0.000,0,0.000
117.000,0,0.000,0,0.000,345,452040.000,137014,124696.000,0,0.000,0,0.000,0,0.000
118.000,0,0.000,0,0.000,330,1909336.000,137031,21504.000,0,0.000,0,0.000,0,0.000
119.000,0,0.000,0,0.000,324,1800912.000,137045,15704.000,0,0.000,0,0.000,0,0.000
120.000,0,0.000,0,0.000,336,1165952.000,137112,68000.000,0,0.000,0,0.000,0,0.000
121.000,0,0.000,0,0.000,329,1873064.000,137135,25568.000,0,0.000,0,0.000,0,0.000
122.000,1,512.000,0,0.000,341,809616.000,137206,74504.000,0,0.000,0,0.000,0,0.000
123.000,1,512.000,0,0.000,340,1310768.000,137281,68352.000,0,0.000,0,0.000,0,0.000
124.000,1,512.000,0,0.000,319,1316736.000,137302,26848.000,0,0.000,0,0.000,0,0.000
125.000,0,0.000,0,0.000,333,721904.000,137380,95448.000,0,0.000,0,0.000,0,0.000
126.000,0,0.000,0,0.000,333,1606112.000,137413,62912.000,0,0.000,0,0.000,0,0.000
127.000,0,0.000,0,0.000,326,1603384.000,137437,39120.000,0,0.000,0,0.000,0,0.000
128.000,0,0.000,0,0.000,332,990104.000,137498,70728.000,0,0.000,0,0.000,0,0.000
129.000,1,512.000,0,0.000,339,1516112.000,137525,27936.000,0,0.000,0,0.000,0,0.000
130.000,0,0.000,0,0.000,327,1375376.000,137554,32496.000,0,0.000,0,0.000,0,0.000
131.000,0,0.000,0,0.000,336,1096728.000,137615,69920.000,0,0.000,0,0.000,0,0.000
132.000,0,0.000,0,0.000,347,1455520.000,137647,29088.000,0,0.000,0,0.000,0,0.000
133.000,0,0.000,0,0.000,334,1735584.000,137673,31912.000,0,0.000,0,0.000,0,0.000
134.000,0,0.000,0,0.000,339,479400.000,137761,80624.000,0,0.000,0,0.000,0,0.000
135.000,0,0.000,0,0.000,355,311248.000,137822,57088.000,0,0.000,0,0.000,0,0.000
136.000,1,512.000,0,0.000,345,343688.000,137883,71552.000,0,0.000,0,0.000,0,0.000
137.000,1,512.000,0,0.000,342,533176.000,137963,125824.000,0,0.000,0,0.000,0,0.000
138.000,1,512.000,0,0.000,325,754056.000,137996,63008.000,0,0.000,0,0.000,0,0.000
139.000,0,0.000,0,0.000,371,536144.000,138095,169712.000,0,0.000,0,0.000,0,0.000
140.000,0,0.000,0,0.000,349,598112.000,138244,268360.000,0,0.000,0,0.000,0,0.000
141.000,0,0.000,0,0.000,361,728200.000,138354,316832.000,0,0.000,0,0.000,0,0.000
142.000,0,0.000,0,0.000,508,4038624.000,138773,3859776.000,0,0.000,0,0.000,0,0.000
143.000,0,0.000,0,0.000,369,934272.000,138902,335224.000,0,0.000,0,0.000,0,0.000
144.000,0,0.000,0,0.000,333,1091176.000,138951,92704.000,0,0.000,0,0.000,0,0.000
145.000,0,0.000,0,0.000,343,882624.000,139009,64560.000,0,0.000,0,0.000,0,0.000
146.000,0,0.000,0,0.000,354,1180680.000,139053,61328.000,0,0.000,0,0.000,0,0.000
147.000,0,0.000,0,0.000,345,812896.000,139108,56328.000,0,0.000,0,0.000,0,0.000
148.000,0,0.000,0,0.000,357,1249088.000,139156,80880.000,0,0.000,0,0.000,0,0.000
149.000,0,0.000,0,0.000,341,695376.000,139234,120328.000,0,0.000,0,0.000,0,0.000
150.000,1,512.000,0,0.000,339,513208.000,139310,99464.000,0,0.000,0,0.000,0,0.000
151.000,1,512.000,0,0.000,359,510928.000,139393,88880.000,0,0.000,0,0.000,0,0.000
152.000,1,512.000,0,0.000,340,378920.000,139480,106656.000,0,0.000,0,0.000,0,0.000
153.000,0,0.000,0,0.000,342,509216.000,139572,119112.000,0,0.000,0,0.000,0,0.000
154.000,0,0.000,0,0.000,333,1923376.000,139583,13856.000,0,0.000,0,0.000,0,0.000
155.000,0,0.000,0,0.000,324,1036400.000,139714,74224.000,0,0.000,0,0.000,0,0.000
156.000,0,0.000,0,0.000,331,545856.000,139925,149344.000,0,0.000,0,0.000,0,0.000
157.000,0,0.000,0,0.000,333,551800.000,140120,132784.000,0,0.000,0,0.000,0,0.000
158.000,0,0.000,0,0.000,322,1257232.000,140230,71448.000,0,0.000,0,0.000,0,0.000
159.000,0,0.000,0,0.000,340,1379304.000,140326,58640.000,0,0.000,0,0.000,0,0.000
160.000,1,512.000,0,0.000,356,653408.000,140502,121320.000,0,0.000,0,0.000,0,0.000
161.000,0,0.000,0,0.000,346,878296.000,140645,97488.000,0,0.000,0,0.000,0,0.000
162.000,0,0.000,0,0.000,359,719840.000,140827,108408.000,0,0.000,0,0.000,0,0.000
163.000,0,0.000,0,0.000,325,789088.000,140993,100184.000,0,0.000,0,0.000,0,0.000
164.000,1,512.000,0,0.000,349,1555904.000,141145,417168.000,0,0.000,0,0.000,0,0.000
165.000,1,512.000,0,0.000,326,1017416.000,141270,82368.000,0,0.000,0,0.000,0,0.000
166.000,1,512.000,0,0.000,332,507768.000,141477,164384.000,0,0.000,0,0.000,0,0.000
167.000,0,0.000,0,0.000,316,319448.000,141704,133080.000,0,0.000,0,0.000,0,0.000
168.000,0,0.000,0,0.000,338,308984.000,141930,144816.000,0,0.000,0,0.000,0,0.000
169.000,0,0.000,0,0.000,338,837520.000,142097,97920.000,0,0.000,0,0.000,0,0.000
170.000,0,0.000,0,0.000,346,1472032.000,142198,71336.000,0,0.000,0,0.000,0,0.000
171.000,0,0.000,0,0.000,327,1723608.000,142286,66864.000,0,0.000,0,0.000,0,0.000
172.000,0,0.000,0,0.000,342,622776.000,142484,148816.000,0,0.000,0,0.000,0,0.000
173.000,1,512.000,0,0.000,336,532248.000,142715,153008.000,0,0.000,0,0.000,0,0.000
174.000,0,0.000,0,0.000,312,781328.000,142852,95848.000,0,0.000,0,0.000,0,0.000
175.000,0,0.000,0,0.000,325,1440144.000,142954,66160.000,0,0.000,0,0.000,0,0.000
176.000,0,0.000,0,0.000,327,1785336.000,143022,43448.000,0,0.000,0,0.000,0,0.000
177.000,0,0.000,0,0.000,321,766048.000,143157,85960.000,0,0.000,0,0.000,0,0.000
178.000,1,512.000,0,0.000,341,492496.000,143361,124760.000,0,0.000,0,0.000,0,0.000
179.000,1,512.000,0,0.000,335,645184.000,143528,104592.000,0,0.000,0,0.000,0,0.000
180.000,1,512.000,0,0.000,319,924136.000,143664,79000.000,0,0.000,0,0.000,0,0.000
181.000,0,0.000,0,0.000,333,1382704.000,143766,62008.000,0,0.000,0,0.000,0,0.000
182.000,0,0.000,0,0.000,327,525880.000,143952,121328.000,0,0.000,0,0.000,0,0.000
183.000,0,0.000,0,0.000,323,659824.000,144122,118048.000,0,0.000,0,0.000,0,0.000
184.000,0,0.000,0,0.000,323,787160.000,144263,88984.000,0,0.000,0,0.000,0,0.000
185.000,0,0.000,0,0.000,319,1470752.000,144335,43584.000,0,0.000,0,0.000,0,0.000
186.000,0,0.000,0,0.000,333,391216.000,144540,131904.000,0,0.000,0,0.000,0,0.000
187.000,1,512.000,0,0.000,314,274784.000,144756,136056.000,0,0.000,0,0.000,0,0.000
188.000,0,0.000,0,0.000,350,333912.000,144969,133160.000,0,0.000,0,0.000,0,0.000
189.000,5,2560.000,0,0.000,340,1809232.000,145019,28616.000,0,0.000,0,0.000,0,0.000
190.000,5,2560.000,0,0.000,332,563768.000,145163,81712.000,0,0.000,0,0.000,0,0.000
191.000,4,2048.000,0,0.000,355,490680.000,145389,139456.000,0,0.000,0,0.000,0,0.000
192.000,5,2560.000,0,0.000,329,781616.000,145550,104224.000,0,0.000,0,0.000,0,0.000
193.000,5,2560.000,0,0.000,341,1851072.000,145631,57768.000,0,0.000,0,0.000,0,0.000
194.000,5,2560.000,0,0.000,323,1059664.000,145726,67216.000,0,0.000,0,0.000,0,0.000
195.000,3,1536.000,0,0.000,327,236720.000,145948,134112.000,0,0.000,0,0.000,0,0.000
196.000,5,2560.000,0,0.000,319,452848.000,146109,105784.000,0,0.000,0,0.000,0,0.000
197.000,5,2560.000,0,0.000,328,241112.000,146367,173336.000,0,0.000,0,0.000,0,0.000
198.000,5,2560.000,0,0.000,329,254320.000,146625,175040.000,0,0.000,0,0.000,0,0.000
199.000,6,3072.000,0,0.000,342,254152.000,146900,178200.000,0,0.000,0,0.000,0,0.000
200.000,6,3072.000,0,0.000,345,222064.000,147167,156392.000,0,0.000,0,0.000,0,0.000
201.000,5,2560.000,0,0.000,349,229608.000,147445,167136.000,0,0.000,0,0.000,0,0.000
202.000,5,2560.000,0,0.000,324,233248.000,147696,141400.000,0,0.000,0,0.000,0,0.000
203.000,5,2560.000,0,0.000,333,197072.000,147984,161872.000,0,0.000,0,0.000,0,0.000
204.000,5,2560.000,0,0.000,348,230480.000,148272,178888.000,0,0.000,0,0.000,0,0.000
205.000,6,3072.000,0,0.000,342,259432.000,148542,163848.000,0,0.000,0,0.000,0,0.000
206.000,6,3072.000,0,0.000,330,212576.000,148799,151848.000,0,0.000,0,0.000,0,0.000
207.000,7,3584.000,0,0.000,343,291144.000,149053,196096.000,0,0.000,0,0.000,0,0.000
208.000,6,3072.000,0,0.000,358,257592.000,149336,188432.000,0,0.000,0,0.000,0,0.000
209.000,5,2560.000,0,0.000,338,589472.000,149515,121824.000,0,0.000,0,0.000,0,0.000
210.000,6,3072.000,0,0.000,335,1408808.000,149620,74096.000,0,0.000,0,0.000,0,0.000
211.000,1,512.000,0,0.000,332,287760.000,149853,129752.000,0,0.000,0,0.000,0,0.000
212.000,6,3440.000,0,0.000,346,589352.000,150070,121936.000,3,1904.000,0,0.000,0,0.000
213.000,2,1168.000,0,0.000,328,1185424.000,150206,99616.000,1,656.000,0,0.000,0,0.000
214.000,1,512.000,0,0.000,312,1173112.000,150308,83544.000,0,0.000,0,0.000,0,0.000
215.000,2,1024.000,0,0.000,338,604640.000,150501,146288.000,0,0.000,0,0.000,0,0.000
216.000,0,0.000,0,0.000,320,376304.000,150717,130464.000,0,0.000,0,0.000,0,0.000
217.000,0,0.000,0,0.000,322,684976.000,150890,112768.000,0,0.000,0,0.000,0,0.000
218.000,0,0.000,0,0.000,329,370184.000,151098,123632.000,0,0.000,0,0.000,0,0.000
219.000,0,0.000,0,0.000,331,1616200.000,151205,77032.000,0,0.000,0,0.000,0,0.000
220.000,0,0.000,0,0.000,327,1691464.000,151287,49328.000,0,0.000,0,0.000,0,0.000
221.000,10668,48634080.000,0,0.000,311,805112.000,151437,91696.000,10668,48634080.000,0,0.000,0,0.000
222.000,24470,111583200.000,0,0.000,328,454328.000,151662,135288.000,24470,111583200.000,0,0.000,0,0.000
223.000,24423,111368880.000,0,0.000,341,697888.000,151868,130592.000,24423,111368880.000,0,0.000,0,0.000
224.000,24285,110739600.000,0,0.000,328,976456.000,151996,79128.000,24285,110739600.000,0,0.000,0,0.000
225.000,24460,111537600.000,0,0.000,322,562216.000,152160,105880.000,24460,111537600.000,0,0.000,0,0.000
226.000,24458,111528480.000,0,0.000,319,444304.000,152346,112096.000,24458,111528480.000,0,0.000,0,0.000
227.000,24493,111688080.000,0,0.000,327,249656.000,152579,134704.000,24493,111688080.000,0,0.000,0,0.000
228.000,24499,111711392.000,0,0.000,319,319656.000,152784,118232.000,24498,111710880.000,0,0.000,0,0.000
229.000,24270,110667152.000,0,0.000,320,1493264.000,152869,47304.000,24269,110666640.000,0,0.000,0,0.000
230.000,13195,60165152.000,0,0.000,350,441464.000,153075,129184.000,13194,60164640.000,0,0.000,0,0.000
231.000,1,512.000,0,0.000,335,538160.000,153276,117808.000,0,0.000,0,0.000,0,0.000
232.000,0,0.000,0,0.000,325,709304.000,153461,119712.000,0,0.000,0,0.000,0,0.000
233.000,1,656.000,0,0.000,332,1110960.000,153595,84024.000,1,656.000,0,0.000,0,0.000
234.000,0,0.000,0,0.000,329,365864.000,153809,142744.000,0,0.000,0,0.000,0,0.000
235.000,0,0.000,0,0.000,335,327800.000,154037,157976.000,0,0.000,0,0.000,0,0.000
236.000,0,0.000,0,0.000,336,536008.000,154211,113920.000,0,0.000,0,0.000,0,0.000
237.000,0,0.000,0,0.000,323,922448.000,154298,60440.000,0,0.000,0,0.000,0,0.000
238.000,0,0.000,0,0.000,324,1539048.000,154351,50520.000,0,0.000,0,0.000,0,0.000
239.000,0,0.000,0,0.000,319,977200.000,154457,74984.000,0,0.000,0,0.000,0,0.000
240.000,0,0.000,0,0.000,322,957640.000,154571,76816.000,0,0.000,0,0.000,0,0.000
241.000,0,0.000,0,0.000,341,1256336.000,154698,78936.000,0,0.000,0,0.000,0,0.000
242.000,0,0.000,0,0.000,329,1067136.000,154791,64584.000,0,0.000,0,0.000,0,0.000
243.000,0,0.000,0,0.000,331,496664.000,154933,95936.000,0,0.000,0,0.000,0,0.000
244.000,0,0.000,0,0.000,332,966040.000,155080,91352.000,0,0.000,0,0.000,0,0.000
245.000,0,0.000,0,0.000,327,991536.000,155207,99480.000,0,0.000,0,0.000,0,0.000
246.000,0,0.000,0,0.000,321,1462672.000,155309,79872.000,0,0.000,0,0.000,0,0.000
247.000,0,0.000,0,0.000,356,770256.000,155432,100608.000,0,0.000,0,0.000,0,0.000
248.000,0,0.000,0,0.000,328,552408.000,155608,140336.000,0,0.000,0,0.000,0,0.000
249.000,0,0.000,0,0.000,334,768360.000,155759,100872.000,0,0.000,0,0.000,0,0.000
250.000,0,0.000,0,0.000,331,1079264.000,155882,93616.000,0,0.000,0,0.000,0,0.000
251.000,0,0.000,0,0.000,326,1378304.000,155964,49848.000,0,0.000,0,0.000,0,0.000
252.000,0,0.000,0,0.000,326,571248.000,156097,95912.000,0,0.000,0,0.000,0,0.000
253.000,0,0.000,0,0.000,321,953576.000,156203,66936.000,0,0.000,0,0.000,0,0.000
254.000,0,0.000,0,0.000,325,1031784.000,156364,102712.000,0,0.000,0,0.000,0,0.000
255.000,0,0.000,0,0.000,335,1556912.000,156462,62840.000,0,0.000,0,0.000,0,0.000
256.000,0,0.000,0,0.000,326,604656.000,156616,93600.000,0,0.000,0,0.000,0,0.000
257.000,0,0.000,0,0.000,327,602808.000,156793,104080.000,0,0.000,0,0.000,0,0.000
258.000,0,0.000,0,0.000,319,834016.000,156972,104328.000,0,0.000,0,0.000,0,0.000
259.000,0,0.000,0,0.000,318,1016624.000,157104,76720.000,0,0.000,0,0.000,0,0.000
260.000,1674,1044512.000,0,0.000,333,1750376.000,157183,44592.000,1674,1044512.000,0,0.000,0,0.000
261.000,47521,29653104.000,0,0.000,319,486072.000,157386,124360.000,47521,29653104.000,0,0.000,0,0.000
262.000,47836,29849664.000,0,0.000,340,402584.000,157618,137376.000,47836,29849664.000,0,0.000,0,0.000
263.000,47526,29656224.000,0,0.000,332,546320.000,157812,107136.000,47526,29656224.000,0,0.000,0,0.000
264.000,47496,29637504.000,0,0.000,323,793176.000,157980,97432.000,47496,29637504.000,0,0.000,0,0.000
265.000,47456,29612544.000,0,0.000,319,1031472.000,158131,87416.000,47456,29612544.000,0,0.000,0,0.000
266.000,47571,29684304.000,0,0.000,339,638160.000,158312,106728.000,47571,29684304.000,0,0.000,0,0.000
267.000,47765,29805360.000,0,0.000,320,447992.000,158499,111448.000,47765,29805360.000,0,0.000,0,0.000
268.000,47511,29646864.000,0,0.000,321,822464.000,158662,95368.000,47511,29646864.000,0,0.000,0,0.000
269.000,47428,29595072.000,0,0.000,328,876272.000,158828,103688.000,47428,29595072.000,0,0.000,0,0.000
270.000,47217,29463408.000,0,0.000,326,1480120.000,158921,54096.000,47217,29463408.000,0,0.000,0,0.000
271.000,47452,29609936.000,0,0.000,334,871144.000,159081,99648.000,47451,29609424.000,0,0.000,0,0.000
