t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
139.000,2,1024.000,0,0.000,644,986040.000,342711,279816.000,0,0.000,0,0.000,0,0.000
140.000,2,1024.000,0,0.000,643,1190216.000,342990,484440.000,0,0.000,0,0.000,0,0.000
141.000,0,0.000,0,0.000,645,1283168.000,343171,436960.000,0,0.000,0,0.000,0,0.000
142.000,2,1024.000,0,0.000,644,4229280.000,343658,3926760.000,0,0.000,0,0.000,0,0.000
143.000,2,1024.000,0,0.000,644,1656416.000,343878,521144.000,0,0.000,0,0.000,0,0.000
144.000,2,1024.000,0,0.000,644,2114640.000,343979,179744.000,0,0.000,0,0.000,0,0.000
145.000,0,0.000,0,0.000,645,1683984.000,344091,119328.000,0,0.000,0,0.000,0,0.000
146.000,2,1024.000,0,0.000,643,1969512.000,344175,108016.000,0,0.000,0,0.000,0,0.000
147.000,2,1024.000,0,0.000,644,1565328.000,344286,115976.000,0,0.000,0,0.000,0,0.000
148.000,2,1024.000,0,0.000,646,2460032.000,344372,127368.000,0,0.000,0,0.000,0,0.000
149.000,0,0.000,0,0.000,646,1378464.000,344518,201416.000,0,0.000,0,0.000,0,0.000
150.000,2,1024.000,0,0.000,644,940736.000,344661,181680.000,0,0.000,0,0.000,0,0.000
151.000,2,1024.000,0,0.000,644,907136.000,344798,146496.000,0,0.000,0,0.000,0,0.000
152.000,2,1024.000,0,0.000,644,742152.000,344962,204872.000,0,0.000,0,0.000,0,0.000
153.000,0,0.000,0,0.000,646,933488.000,345139,227392.000,0,0.000,0,0.000,0,0.000
154.000,2,1024.000,0,0.000,646,3818472.000,345157,21760.000,0,0.000,0,0.000,0,0.000
155.000,2,1024.000,0,0.000,644,2167704.000,345417,153352.000,0,0.000,0,0.000,0,0.000
156.000,2,1024.000,0,0.000,643,1146808.000,345828,280496.000,0,0.000,0,0.000,0,0.000
157.000,0,0.000,0,0.000,643,1152840.000,346198,252888.000,0,0.000,0,0.000,0,0.000
158.000,2,1024.000,0,0.000,644,2441360.000,346431,154712.000,0,0.000,0,0.000,0,0.000
159.000,2,1024.000,0,0.000,647,2472096.000,346615,111904.000,0,0.000,0,0.000,0,0.000
160.000,2,1024.000,0,0.000,647,1170336.000,346963,231408.000,0,0.000,0,0.000,0,0.000
161.000,0,0.000,0,0.000,643,1683696.000,347238,187024.000,0,0.000,0,0.000,0,0.000
162.000,2,1024.000,0,0.000,643,1322672.000,347586,203808.000,0,0.000,0,0.000,0,0.000
163.000,2,1024.000,0,0.000,646,1526584.000,347928,199576.000,0,0.000,0,0.000,0,0.000
164.000,2,1024.000,0,0.000,647,2766296.000,348189,516472.000,0,0.000,0,0.000,0,0.000
165.000,0,0.000,0,0.000,645,2143480.000,348439,163256.000,0,0.000,0,0.000,0,0.000
166.000,2,1024.000,0,0.000,644,1031024.000,348838,310968.000,0,0.000,0,0.000,0,0.000
167.000,2,1024.000,0,0.000,643,659816.000,349308,270752.000,0,0.000,0,0.000,0,0.000
168.000,2,1024.000,0,0.000,643,532424.000,349748,271024.000,0,0.000,0,0.000,0,0.000
169.000,0,0.000,0,0.000,644,1672136.000,350062,182096.000,0,0.000,0,0.000,0,0.000
170.000,2,1024.000,0,0.000,646,2896128.000,350260,144112.000,0,0.000,0,0.000,0,0.000
171.000,2,1024.000,0,0.000,645,3462128.000,350428,119824.000,0,0.000,0,0.000,0,0.000
172.000,2,1024.000,0,0.000,645,1193496.000,350808,279056.000,0,0.000,0,0.000,0,0.000
173.000,0,0.000,0,0.000,644,1108912.000,351240,289304.000,0,0.000,0,0.000,0,0.000
174.000,2,1024.000,0,0.000,644,1576512.000,351538,214368.000,0,0.000,0,0.000,0,0.000
175.000,2,1024.000,0,0.000,644,2885984.000,351743,135336.000,0,0.000,0,0.000,0,0.000
176.000,2,1024.000,0,0.000,646,3572640.000,351883,91784.000,0,0.000,0,0.000,0,0.000
177.000,1,512.000,0,0.000,643,1643864.000,352153,168008.000,0,0.000,0,0.000,0,0.000
178.000,2,1024.000,0,0.000,646,985104.000,352536,236224.000,0,0.000,0,0.000,0,0.000
179.000,2,1024.000,0,0.000,645,1316784.000,352863,194832.000,0,0.000,0,0.000,0,0.000
180.000,1,512.000,0,0.000,645,2031840.000,353139,158832.000,0,0.000,0,0.000,0,0.000
181.000,1,512.000,0,0.000,644,2727864.000,353334,120352.000,0,0.000,0,0.000,0,0.000
182.000,2,1024.000,0,0.000,645,1031400.000,353713,237456.000,0,0.000,0,0.000,0,0.000
183.000,2,1024.000,0,0.000,643,1274056.000,354061,225216.000,0,0.000,0,0.000,0,0.000
184.000,1,512.000,0,0.000,643,1646752.000,354342,173208.000,0,0.000,0,0.000,0,0.000
185.000,1,512.000,0,0.000,646,2942056.000,354501,92688.000,0,0.000,0,0.000,0,0.000
186.000,2,1024.000,0,0.000,644,771720.000,354903,248664.000,0,0.000,0,0.000,0,0.000
187.000,2,1024.000,0,0.000,646,571872.000,355364,305568.000,0,0.000,0,0.000,0,0.000
188.000,2,1024.000,0,0.000,646,585616.000,355761,237512.000,0,0.000,0,0.000,0,0.000
189.000,0,0.000,0,0.000,652,3345544.000,355856,59592.000,0,0.000,0,0.000,0,0.000
190.000,0,0.000,0,0.000,654,1150816.000,356138,161536.000,0,0.000,0,0.000,0,0.000
191.000,0,0.000,0,0.000,652,909336.000,356534,240608.000,0,0.000,0,0.000,0,0.000
192.000,0,0.000,0,0.000,655,1553648.000,356849,198416.000,0,0.000,0,0.000,0,0.000
193.000,0,0.000,0,0.000,652,3481128.000,356996,104272.000,0,0.000,0,0.000,0,0.000
194.000,0,0.000,0,0.000,654,2214288.000,357189,136552.000,0,0.000,0,0.000,0,0.000
195.000,0,0.000,0,0.000,651,468152.000,357635,270104.000,0,0.000,0,0.000,0,0.000
196.000,0,0.000,0,0.000,661,856016.000,357998,216880.000,0,0.000,0,0.000,0,0.000
197.000,0,0.000,0,0.000,657,485776.000,358515,343736.000,0,0.000,0,0.000,0,0.000
198.000,0,0.000,0,0.000,662,494224.000,359047,356712.000,0,0.000,0,0.000,0,0.000
199.000,0,0.000,0,0.000,660,476152.000,359563,333824.000,0,0.000,0,0.000,0,0.000
200.000,0,0.000,0,0.000,662,433008.000,360079,305664.000,0,0.000,0,0.000,0,0.000
201.000,0,0.000,0,0.000,663,438472.000,360603,307240.000,0,0.000,0,0.000,0,0.000
202.000,0,0.000,0,0.000,663,445912.000,361128,294360.000,0,0.000,0,0.000,0,0.000
203.000,0,0.000,0,0.000,661,397792.000,361699,319016.000,0,0.000,0,0.000,0,0.000
204.000,0,0.000,0,0.000,659,434792.000,362237,331008.000,0,0.000,0,0.000,0,0.000
205.000,0,0.000,0,0.000,662,476384.000,362758,308280.000,0,0.000,0,0.000,0,0.000
206.000,0,0.000,0,0.000,660,427480.000,363273,299976.000,0,0.000,0,0.000,0,0.000
207.000,0,0.000,0,0.000,665,553264.000,363765,371552.000,0,0.000,0,0.000,0,0.000
208.000,0,0.000,0,0.000,664,505696.000,364289,361008.000,0,0.000,0,0.000,0,0.000
209.000,0,0.000,0,0.000,662,1074712.000,364645,245200.000,0,0.000,0,0.000,0,0.000
210.000,0,0.000,0,0.000,664,2813216.000,364848,132224.000,0,0.000,0,0.000,0,0.000
211.000,0,0.000,0,0.000,653,598472.000,365321,267200.000,0,0.000,0,0.000,0,0.000
212.000,0,0.000,0,0.000,649,1175816.000,365720,223120.000,0,0.000,0,0.000,0,0.000
213.000,0,0.000,0,0.000,21188,96099160.000,365984,184928.000,0,0.000,0,0.000,121,523952.000
214.000,0,0.000,0,0.000,24804,112500608.000,366220,183824.000,0,0.000,0,0.000,173,802496.000
215.000,0,0.000,0,0.000,24955,111972256.000,366591,260776.000,0,0.000,0,0.000,117,489088.000
216.000,0,0.000,0,0.000,24928,111570016.000,367019,256752.000,0,0.000,0,0.000,179,741784.000
217.000,0,0.000,0,0.000,24917,112051152.000,367374,222744.000,0,0.000,0,0.000,98,445184.000
218.000,0,0.000,0,0.000,24948,111645928.000,367773,239072.000,0,0.000,0,0.000,198,794800.000
219.000,0,0.000,0,0.000,24680,112774280.000,367963,129528.000,0,0.000,0,0.000,171,803136.000
220.000,0,0.000,0,0.000,24707,113048000.000,368126,99880.000,0,0.000,0,0.000,70,333696.000
221.000,0,0.000,0,0.000,24814,112499096.000,368329,121656.000,0,0.000,0,0.000,10831,48737448.000
222.000,0,0.000,0,0.000,24809,112506712.000,368470,83240.000,0,0.000,0,0.000,24779,111587368.000
223.000,0,0.000,0,0.000,24772,112191576.000,368686,137576.000,0,0.000,0,0.000,13900,62552184.000
224.000,0,0.000,0,0.000,24836,112230136.000,368936,157440.000,0,0.000,0,0.000,95,436152.000
225.000,0,0.000,0,0.000,24930,111918776.000,369266,205672.000,0,0.000,0,0.000,165,697656.000
226.000,0,0.000,0,0.000,24977,111890912.000,369640,221152.000,0,0.000,0,0.000,138,557328.000
227.000,0,0.000,0,0.000,25039,111779624.000,370093,258144.000,0,0.000,0,0.000,89,349512.000
228.000,0,0.000,0,0.000,25033,111882920.000,370499,238928.000,0,0.000,0,0.000,106,442928.000
229.000,0,0.000,0,0.000,24705,112788360.000,370663,93232.000,0,0.000,0,0.000,222,1024096.000
230.000,0,0.000,0,0.000,13885,61241880.000,371033,234080.000,0,0.000,0,0.000,45,193872.000
231.000,0,0.000,0,0.000,644,1089432.000,371417,224808.000,0,0.000,0,0.000,0,0.000
232.000,0,0.000,0,0.000,644,1557752.000,371768,229696.000,0,0.000,0,0.000,0,0.000
233.000,0,0.000,0,0.000,643,2159888.000,372028,156232.000,0,0.000,0,0.000,0,0.000
234.000,0,0.000,0,0.000,643,684304.000,372448,281336.000,0,0.000,0,0.000,0,0.000
235.000,0,0.000,0,0.000,643,622792.000,372889,317016.000,0,0.000,0,0.000,0,0.000
236.000,0,0.000,0,0.000,645,1122408.000,373223,219832.000,0,0.000,0,0.000,0,0.000
237.000,0,0.000,0,0.000,645,1890624.000,373398,114720.000,0,0.000,0,0.000,0,0.000
238.000,0,0.000,0,0.000,645,3127008.000,373503,107224.000,0,0.000,0,0.000,0,0.000
239.000,0,0.000,0,0.000,643,2053136.000,373712,152816.000,0,0.000,0,0.000,0,0.000
240.000,0,0.000,0,0.000,643,1970704.000,373945,152976.000,0,0.000,0,0.000,0,0.000
241.000,0,0.000,0,0.000,643,2357112.000,374175,141288.000,0,0.000,0,0.000,0,0.000
242.000,0,0.000,0,0.000,646,2131904.000,374348,121016.000,0,0.000,0,0.000,0,0.000
243.000,0,0.000,0,0.000,645,993288.000,374629,180464.000,0,0.000,0,0.000,0,0.000
244.000,0,0.000,0,0.000,645,1846032.000,374914,178816.000,0,0.000,0,0.000,0,0.000
245.000,1,512.000,0,0.000,645,1919416.000,375173,189016.000,0,0.000,0,0.000,0,0.000
246.000,1,512.000,0,0.000,644,2944488.000,375382,159112.000,0,0.000,0,0.000,0,0.000
247.000,0,0.000,0,0.000,644,1518368.000,375610,185128.000,0,0.000,0,0.000,0,0.000
248.000,2,1024.000,0,0.000,646,1104448.000,375978,297648.000,0,0.000,0,0.000,0,0.000
249.000,0,0.000,0,0.000,646,1471688.000,376272,197376.000,0,0.000,0,0.000,0,0.000
250.000,0,0.000,0,0.000,648,2118840.000,376515,177128.000,0,0.000,0,0.000,0,0.000
251.000,0,0.000,0,0.000,646,2773136.000,376679,96272.000,0,0.000,0,0.000,0,0.000
252.000,0,0.000,0,0.000,645,1089496.000,376956,193000.000,0,0.000,0,0.000,0,0.000
253.000,0,0.000,0,0.000,643,1896848.000,377178,136736.000,0,0.000,0,0.000,0,0.000
254.000,0,0.000,0,0.000,643,2040104.000,377496,192384.000,0,0.000,0,0.000,0,0.000
255.000,0,0.000,0,0.000,643,2932608.000,377679,111304.000,0,0.000,0,0.000,0,0.000
256.000,0,0.000,0,0.000,645,1205984.000,377987,187872.000,0,0.000,0,0.000,0,0.000
257.000,0,0.000,0,0.000,643,1194816.000,378335,198384.000,0,0.000,0,0.000,0,0.000
258.000,0,0.000,0,0.000,643,1733160.000,378698,206792.000,0,0.000,0,0.000,0,0.000
259.000,0,0.000,0,0.000,643,2060112.000,378968,160768.000,0,0.000,0,0.000,0,0.000
260.000,0,0.000,0,0.000,2702,4724392.000,379118,85424.000,0,0.000,0,0.000,1555,969544.000
261.000,0,0.000,0,0.000,48079,30189832.000,379257,76504.000,0,0.000,0,0.000,47607,30086592.000
262.000,0,0.000,0,0.000,48212,30240688.000,379402,83568.000,0,0.000,0,0.000,47973,30139024.000
263.000,0,0.000,0,0.000,48154,30255792.000,379545,82880.000,0,0.000,0,0.000,47572,30196664.000
264.000,0,0.000,0,0.000,48018,30445832.000,379661,69912.000,0,0.000,0,0.000,47580,30381696.000
265.000,0,0.000,0,0.000,48054,30505800.000,379758,58696.000,0,0.000,0,0.000,47391,30736552.000
266.000,0,0.000,0,0.000,48105,30332760.000,379886,72592.000,0,0.000,0,0.000,47710,30280768.000
267.000,0,0.000,0,0.000,48083,30192792.000,380014,68992.000,0,0.000,0,0.000,48078,30359344.000
268.000,0,0.000,0,0.000,48049,30415328.000,380125,67192.000,0,0.000,0,0.000,47656,30497440.000
269.000,0,0.000,0,0.000,48063,30389840.000,380228,61192.000,0,0.000,0,0.000,47398,30530984.000
