t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
120.000,2,1024.000,0,0.000,487,1641400.000,339142,95560.000,0,0.000,0,0.000,0,0.000
121.000,0,0.000,0,0.000,486,2804600.000,339175,38680.000,0,0.000,0,0.000,0,0.000
122.000,2,1024.000,0,0.000,494,1223248.000,339265,92624.000,0,0.000,0,0.000,0,0.000
123.000,2,1024.000,0,0.000,491,1924336.000,339370,96384.000,0,0.000,0,0.000,0,0.000
124.000,2,1024.000,0,0.000,477,2041976.000,339398,34832.000,0,0.000,0,0.000,0,0.000
125.000,0,0.000,0,0.000,499,1087824.000,339516,146584.000,0,0.000,0,0.000,0,0.000
126.000,2,1024.000,0,0.000,484,2315840.000,339568,103304.000,0,0.000,0,0.000,0,0.000
127.000,2,1024.000,0,0.000,486,2437040.000,339604,55112.000,0,0.000,0,0.000,0,0.000
128.000,2,1024.000,0,0.000,483,1470096.000,339696,104040.000,0,0.000,0,0.000,0,0.000
129.000,0,0.000,0,0.000,497,2156480.000,339734,37472.000,0,0.000,0,0.000,0,0.000
130.000,2,1024.000,0,0.000,487,2099536.000,339780,57120.000,0,0.000,0,0.000,0,0.000
131.000,2,1024.000,0,0.000,481,1609168.000,339860,87680.000,0,0.000,0,0.000,0,0.000
132.000,2,1024.000,0,0.000,494,2165112.000,339904,40784.000,0,0.000,0,0.000,0,0.000
133.000,0,0.000,0,0.000,491,2655944.000,339940,43480.000,0,0.000,0,0.000,0,0.000
134.000,2,1024.000,0,0.000,489,687536.000,340065,115656.000,0,0.000,0,0.000,0,0.000
135.000,2,1024.000,0,0.000,497,436984.000,340146,74768.000,0,0.000,0,0.000,0,0.000
136.000,2,1024.000,0,0.000,496,490864.000,340235,101336.000,0,0.000,0,0.000,0,0.000
137.000,0,0.000,0,0.000,488,795320.000,340346,178976.000,0,0.000,0,0.000,0,0.000
138.000,2,1024.000,0,0.000,494,1254552.000,340397,96440.000,0,0.000,0,0.000,0,0.000
139.000,2,1024.000,0,0.000,500,766256.000,340528,221696.000,0,0.000,0,0.000,0,0.000
140.000,2,1024.000,0,0.000,505,921856.000,340752,397720.000,0,0.000,0,0.000,0,0.000
141.000,0,0.000,0,0.000,507,1012328.000,340898,378944.000,0,0.000,0,0.000,0,0.000
142.000,2,1024.000,0,0.000,571,4116392.000,341349,3892384.000,0,0.000,0,0.000,0,0.000
143.000,2,1024.000,0,0.000,511,1306712.000,341526,448440.000,0,0.000,0,0.000,0,0.000
144.000,2,1024.000,0,0.000,490,1582960.000,341607,141392.000,0,0.000,0,0.000,0,0.000
145.000,0,0.000,0,0.000,491,1305168.000,341689,90992.000,0,0.000,0,0.000,0,0.000
146.000,2,1024.000,0,0.000,495,1574328.000,341752,82848.000,0,0.000,0,0.000,0,0.000
147.000,2,1024.000,0,0.000,492,1195856.000,341835,87208.000,0,0.000,0,0.000,0,0.000
148.000,2,1024.000,0,0.000,498,1828320.000,341908,112040.000,0,0.000,0,0.000,0,0.000
149.000,0,0.000,0,0.000,492,1031104.000,342014,156776.000,0,0.000,0,0.000,0,0.000
150.000,2,1024.000,0,0.000,486,720552.000,342124,142856.000,0,0.000,0,0.000,0,0.000
151.000,2,1024.000,0,0.000,495,694512.000,342233,116304.000,0,0.000,0,0.000,0,0.000
152.000,2,1024.000,0,0.000,491,541400.000,342354,146424.000,0,0.000,0,0.000,0,0.000
153.000,0,0.000,0,0.000,492,720888.000,342484,163112.000,0,0.000,0,0.000,0,0.000
154.000,2,1024.000,0,0.000,490,2845992.000,342499,19936.000,0,0.000,0,0.000,0,0.000
155.000,2,1024.000,0,0.000,482,1604728.000,342691,109024.000,0,0.000,0,0.000,0,0.000
156.000,2,1024.000,0,0.000,493,846104.000,343011,222000.000,0,0.000,0,0.000,0,0.000
157.000,0,0.000,0,0.000,480,863808.000,343285,184728.000,0,0.000,0,0.000,0,0.000
158.000,2,1024.000,0,0.000,493,1841200.000,343466,117808.000,0,0.000,0,0.000,0,0.000
159.000,2,1024.000,0,0.000,494,1889000.000,343612,90448.000,0,0.000,0,0.000,0,0.000
160.000,2,1024.000,0,0.000,501,932368.000,343870,177536.000,0,0.000,0,0.000,0,0.000
161.000,0,0.000,0,0.000,495,1257952.000,344080,139496.000,0,0.000,0,0.000,0,0.000
162.000,2,1024.000,0,0.000,509,1028920.000,344351,160488.000,0,0.000,0,0.000,0,0.000
163.000,2,1024.000,0,0.000,479,1111928.000,344604,146968.000,0,0.000,0,0.000,0,0.000
164.000,2,1024.000,0,0.000,498,2184144.000,344810,470392.000,0,0.000,0,0.000,0,0.000
165.000,0,0.000,0,0.000,490,1581448.000,345002,127928.000,0,0.000,0,0.000,0,0.000
166.000,2,1024.000,0,0.000,490,740264.000,345310,232288.000,0,0.000,0,0.000,0,0.000
167.000,2,1024.000,0,0.000,487,487432.000,345668,210160.000,0,0.000,0,0.000,0,0.000
168.000,2,1024.000,0,0.000,501,425408.000,346012,212088.000,0,0.000,0,0.000,0,0.000
169.000,0,0.000,0,0.000,492,1260736.000,346253,139616.000,0,0.000,0,0.000,0,0.000
170.000,2,1024.000,0,0.000,496,2155040.000,346408,113192.000,0,0.000,0,0.000,0,0.000
171.000,2,1024.000,0,0.000,481,2584328.000,346532,92784.000,0,0.000,0,0.000,0,0.000
172.000,2,1024.000,0,0.000,487,937160.000,346815,205984.000,0,0.000,0,0.000,0,0.000
173.000,0,0.000,0,0.000,483,810448.000,347143,220744.000,0,0.000,0,0.000,0,0.000
174.000,2,1024.000,0,0.000,483,1206488.000,347357,154872.000,0,0.000,0,0.000,0,0.000
175.000,2,1024.000,0,0.000,478,2183576.000,347507,97104.000,0,0.000,0,0.000,0,0.000
176.000,2,1024.000,0,0.000,482,2668600.000,347607,65040.000,0,0.000,0,0.000,0,0.000
177.000,1,512.000,0,0.000,482,1256296.000,347806,124456.000,0,0.000,0,0.000,0,0.000
178.000,2,1024.000,0,0.000,499,742040.000,348105,188040.000,0,0.000,0,0.000,0,0.000
179.000,2,1024.000,0,0.000,498,1015656.000,348357,151296.000,0,0.000,0,0.000,0,0.000
180.000,1,512.000,0,0.000,487,1493984.000,348566,122912.000,0,0.000,0,0.000,0,0.000
181.000,1,512.000,0,0.000,493,2085104.000,348717,92464.000,0,0.000,0,0.000,0,0.000
182.000,2,1024.000,0,0.000,482,773744.000,348994,172432.000,0,0.000,0,0.000,0,0.000
183.000,2,1024.000,0,0.000,470,937992.000,349244,165384.000,0,0.000,0,0.000,0,0.000
184.000,1,512.000,0,0.000,487,1222864.000,349462,136472.000,0,0.000,0,0.000,0,0.000
185.000,1,512.000,0,0.000,479,2185152.000,349576,68704.000,0,0.000,0,0.000,0,0.000
186.000,2,1024.000,0,0.000,495,557416.000,349888,192992.000,0,0.000,0,0.000,0,0.000
187.000,2,1024.000,0,0.000,467,413808.000,350216,215776.000,0,0.000,0,0.000,0,0.000
188.000,2,1024.000,0,0.000,488,461272.000,350511,179136.000,0,0.000,0,0.000,0,0.000
189.000,0,0.000,0,0.000,495,2582000.000,350579,40392.000,0,0.000,0,0.000,0,0.000
190.000,0,0.000,0,0.000,490,839144.000,350785,117360.000,0,0.000,0,0.000,0,0.000
191.000,0,0.000,0,0.000,504,701784.000,351089,183784.000,0,0.000,0,0.000,0,0.000
192.000,0,0.000,0,0.000,494,1174712.000,351324,151184.000,0,0.000,0,0.000,0,0.000
193.000,0,0.000,0,0.000,504,2665936.000,351439,82640.000,0,0.000,0,0.000,0,0.000
194.000,0,0.000,0,0.000,488,1601176.000,351583,100712.000,0,0.000,0,0.000,0,0.000
195.000,0,0.000,0,0.000,483,350776.000,351908,199568.000,0,0.000,0,0.000,0,0.000
196.000,0,0.000,0,0.000,496,648816.000,352173,161968.000,0,0.000,0,0.000,0,0.000
197.000,0,0.000,0,0.000,490,353424.000,352554,250064.000,0,0.000,0,0.000,0,0.000
198.000,0,0.000,0,0.000,487,368296.000,352938,257600.000,0,0.000,0,0.000,0,0.000
199.000,0,0.000,0,0.000,512,380992.000,353340,267480.000,0,0.000,0,0.000,0,0.000
200.000,0,0.000,0,0.000,511,338104.000,353733,237600.000,0,0.000,0,0.000,0,0.000
201.000,0,0.000,0,0.000,519,334840.000,354142,238920.000,0,0.000,0,0.000,0,0.000
202.000,0,0.000,0,0.000,486,334056.000,354513,204280.000,0,0.000,0,0.000,0,0.000
203.000,0,0.000,0,0.000,513,309072.000,354953,245792.000,0,0.000,0,0.000,0,0.000
204.000,0,0.000,0,0.000,509,340784.000,355368,256488.000,0,0.000,0,0.000,0,0.000
205.000,0,0.000,0,0.000,516,378496.000,355770,239392.000,0,0.000,0,0.000,0,0.000
206.000,0,0.000,0,0.000,495,319200.000,356152,225064.000,0,0.000,0,0.000,0,0.000
207.000,0,0.000,0,0.000,509,425168.000,356526,285776.000,0,0.000,0,0.000,0,0.000
208.000,0,0.000,0,0.000,533,388456.000,356946,291168.000,0,0.000,0,0.000,0,0.000
209.000,0,0.000,0,0.000,511,840712.000,357219,186312.000,0,0.000,0,0.000,0,0.000
210.000,0,0.000,0,0.000,513,2100360.000,357383,106096.000,0,0.000,0,0.000,0,0.000
211.000,0,0.000,0,0.000,492,454672.000,357732,198632.000,0,0.000,0,0.000,0,0.000
212.000,0,0.000,0,0.000,493,907952.000,358032,165872.000,0,0.000,0,0.000,0,0.000
213.000,0,0.000,0,0.000,21027,95476864.000,358230,141320.000,0,0.000,0,0.000,0,0.000
214.000,0,0.000,0,0.000,24636,111943808.000,358394,134424.000,0,0.000,0,0.000,0,0.000
215.000,0,0.000,0,0.000,24794,111703192.000,358669,199256.000,0,0.000,0,0.000,0,0.000
216.000,0,0.000,0,0.000,24773,111392536.000,358987,190152.000,0,0.000,0,0.000,0,0.000
217.000,0,0.000,0,0.000,24761,111729392.000,359254,167808.000,0,0.000,0,0.000,0,0.000
218.000,0,0.000,0,0.000,24790,111460160.000,359550,179256.000,0,0.000,0,0.000,0,0.000
219.000,0,0.000,0,0.000,24530,112015504.000,359690,95208.000,0,0.000,0,0.000,0,0.000
220.000,0,0.000,0,0.000,24547,112264872.000,359811,75144.000,0,0.000,0,0.000,0,0.000
221.000,0,0.000,0,0.000,24705,112168432.000,359960,87888.000,0,0.000,0,0.000,0,0.000
222.000,0,0.000,0,0.000,24751,112403344.000,360063,60440.000,0,0.000,0,0.000,0,0.000
223.000,0,0.000,0,0.000,24673,111954672.000,360224,102744.000,0,0.000,0,0.000,0,0.000
224.000,0,0.000,0,0.000,24673,111751720.000,360408,110472.000,0,0.000,0,0.000,0,0.000
225.000,0,0.000,0,0.000,24773,111648104.000,360655,153536.000,0,0.000,0,0.000,0,0.000
226.000,0,0.000,0,0.000,24821,111687152.000,360931,164032.000,0,0.000,0,0.000,0,0.000
227.000,0,0.000,0,0.000,24867,111648344.000,361255,184880.000,0,0.000,0,0.000,0,0.000
228.000,0,0.000,0,0.000,24881,111770928.000,361566,179776.000,0,0.000,0,0.000,0,0.000
229.000,0,0.000,0,0.000,24558,112007888.000,361696,72744.000,0,0.000,0,0.000,0,0.000
230.000,0,0.000,0,0.000,13739,61047048.000,361982,181056.000,0,0.000,0,0.000,0,0.000
231.000,0,0.000,0,0.000,502,853656.000,362283,178760.000,0,0.000,0,0.000,0,0.000
232.000,0,0.000,0,0.000,483,1107752.000,362553,180936.000,0,0.000,0,0.000,0,0.000
233.000,0,0.000,0,0.000,489,1657768.000,362748,119576.000,0,0.000,0,0.000,0,0.000
234.000,0,0.000,0,0.000,478,512184.000,363058,203928.000,0,0.000,0,0.000,0,0.000
235.000,0,0.000,0,0.000,482,468384.000,363390,237464.000,0,0.000,0,0.000,0,0.000
236.000,0,0.000,0,0.000,494,828744.000,363646,169768.000,0,0.000,0,0.000,0,0.000
237.000,0,0.000,0,0.000,481,1414872.000,363775,90024.000,0,0.000,0,0.000,0,0.000
238.000,0,0.000,0,0.000,488,2301752.000,363859,80024.000,0,0.000,0,0.000,0,0.000
239.000,0,0.000,0,0.000,483,1529064.000,364012,110856.000,0,0.000,0,0.000,0,0.000
240.000,0,0.000,0,0.000,482,1477392.000,364184,110824.000,0,0.000,0,0.000,0,0.000
241.000,0,0.000,0,0.000,489,1810328.000,364359,109568.000,0,0.000,0,0.000,0,0.000
242.000,0,0.000,0,0.000,485,1589888.000,364483,88432.000,0,0.000,0,0.000,0,0.000
243.000,0,0.000,0,0.000,497,724464.000,364707,146608.000,0,0.000,0,0.000,0,0.000
244.000,0,0.000,0,0.000,488,1405656.000,364925,132728.000,0,0.000,0,0.000,0,0.000
245.000,1,512.000,0,0.000,486,1409272.000,365122,143904.000,0,0.000,0,0.000,0,0.000
246.000,1,512.000,0,0.000,489,2305728.000,365277,123032.000,0,0.000,0,0.000,0,0.000
247.000,0,0.000,0,0.000,501,1092696.000,365454,141904.000,0,0.000,0,0.000,0,0.000
248.000,2,1024.000,0,0.000,488,833712.000,365727,223296.000,0,0.000,0,0.000,0,0.000
249.000,0,0.000,0,0.000,493,1124560.000,365949,146632.000,0,0.000,0,0.000,0,0.000
250.000,0,0.000,0,0.000,488,1571008.000,366135,139232.000,0,0.000,0,0.000,0,0.000
251.000,0,0.000,0,0.000,488,2075224.000,366260,74520.000,0,0.000,0,0.000,0,0.000
252.000,0,0.000,0,0.000,491,840640.000,366464,150456.000,0,0.000,0,0.000,0,0.000
253.000,0,0.000,0,0.000,488,1420648.000,366634,104512.000,0,0.000,0,0.000,0,0.000
254.000,0,0.000,0,0.000,487,1531768.000,366878,152200.000,0,0.000,0,0.000,0,0.000
255.000,0,0.000,0,0.000,486,2221640.000,367019,84888.000,0,0.000,0,0.000,0,0.000
256.000,0,0.000,0,0.000,477,892264.000,367241,133504.000,0,0.000,0,0.000,0,0.000
257.000,0,0.000,0,0.000,482,872672.000,367502,150432.000,0,0.000,0,0.000,0,0.000
258.000,0,0.000,0,0.000,470,1298624.000,367765,151584.000,0,0.000,0,0.000,0,0.000
259.000,0,0.000,0,0.000,491,1541536.000,367971,123800.000,0,0.000,0,0.000,0,0.000
260.000,0,0.000,0,0.000,2540,3865064.000,368082,62656.000,0,0.000,0,0.000,0,0.000
261.000,0,0.000,0,0.000,48015,30112224.000,368179,52968.000,0,0.000,0,0.000,0,0.000
262.000,0,0.000,0,0.000,48091,30114848.000,368292,62824.000,0,0.000,0,0.000,6,3744.000
263.000,0,0.000,0,0.000,48040,30139712.000,368404,65776.000,0,0.000,0,0.000,62,38688.000
264.000,0,0.000,0,0.000,48024,30308760.000,368485,47808.000,0,0.000,0,0.000,0,0.000
265.000,0,0.000,0,0.000,47967,30301792.000,368560,43608.000,0,0.000,0,0.000,0,0.000
266.000,0,0.000,0,0.000,48030,30196656.000,368657,56496.000,0,0.000,0,0.000,60,37312.000
267.000,0,0.000,0,0.000,48022,30136976.000,368746,47424.000,0,0.000,0,0.000,0,0.000
268.000,0,0.000,0,0.000,47992,30255136.000,368827,50288.000,0,0.000,0,0.000,0,0.000
269.000,0,0.000,0,0.000,48016,30278928.000,368904,47384.000,0,0.000,0,0.000,0,0.000
270.000,0,0.000,0,0.000,47810,30485632.000,368949,29040.000,0,0.000,0,0.000,76,47360.000
271.000,0,0.000,0,0.000,48153,30375792.000,369014,38344.000,0,0.000,0,0.000,0,0.000
272.000,0,0.000,0,0.000,48027,30078152.000,369127,67704.000,0,0.000,0,0.000,0,0.000
