t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
86.000,0,0.000,0,0.000,494,1950992.000,303340,71824.000,0,0.000,0,0.000,0,0.000
87.000,0,0.000,0,0.000,481,2148976.000,303408,56768.000,0,0.000,0,0.000,0,0.000
88.000,0,0.000,0,0.000,488,1522496.000,303476,78832.000,0,0.000,0,0.000,0,0.000
89.000,0,0.000,0,0.000,493,2001952.000,303550,67488.000,0,0.000,0,0.000,0,0.000
90.000,0,0.000,0,0.000,497,632320.000,303709,167208.000,0,0.000,0,0.000,0,0.000
91.000,0,0.000,0,0.000,488,509448.000,303860,147640.000,0,0.000,0,0.000,0,0.000
92.000,0,0.000,0,0.000,496,495032.000,304033,186448.000,0,0.000,0,0.000,0,0.000
93.000,0,0.000,0,0.000,491,1194888.000,304174,177392.000,0,0.000,0,0.000,0,0.000
94.000,0,0.000,0,0.000,497,1945416.000,304254,131080.000,0,0.000,0,0.000,0,0.000
95.000,0,0.000,0,0.000,487,2228336.000,304299,69336.000,0,0.000,0,0.000,0,0.000
96.000,0,0.000,0,0.000,484,2054848.000,304386,69576.000,0,0.000,0,0.000,0,0.000
97.000,0,0.000,0,0.000,498,1786040.000,304462,91152.000,0,0.000,0,0.000,0,0.000
98.000,0,0.000,0,0.000,490,2832408.000,304495,40728.000,0,0.000,0,0.000,0,0.000
99.000,0,0.000,0,0.000,481,1489128.000,304573,65512.000,0,0.000,0,0.000,0,0.000
100.000,0,0.000,0,0.000,492,1928552.000,304619,56632.000,0,0.000,0,0.000,0,0.000
101.000,0,0.000,0,0.000,482,2513408.000,304652,50824.000,0,0.000,0,0.000,0,0.000
102.000,0,0.000,0,0.000,492,1211872.000,304800,203776.000,0,0.000,0,0.000,0,0.000
103.000,0,0.000,0,0.000,484,1987096.000,304857,90664.000,0,0.000,0,0.000,0,0.000
104.000,0,0.000,0,0.000,495,2578432.000,304893,65184.000,0,0.000,0,0.000,0,0.000
105.000,0,0.000,0,0.000,478,1382624.000,304982,79512.000,0,0.000,0,0.000,0,0.000
106.000,0,0.000,0,0.000,487,1800696.000,305076,91024.000,0,0.000,0,0.000,0,0.000
107.000,0,0.000,0,0.000,493,2550488.000,305102,29320.000,0,0.000,0,0.000,0,0.000
108.000,0,0.000,0,0.000,504,1592496.000,305208,105528.000,0,0.000,0,0.000,0,0.000
109.000,0,0.000,0,0.000,492,2223160.000,305266,57248.000,0,0.000,0,0.000,0,0.000
110.000,0,0.000,0,0.000,487,2443040.000,305301,37752.000,0,0.000,0,0.000,0,0.000
111.000,0,0.000,0,0.000,487,1609336.000,305397,85960.000,0,0.000,0,0.000,0,0.000
112.000,0,0.000,0,0.000,483,2582848.000,305421,28016.000,0,0.000,0,0.000,0,0.000
113.000,0,0.000,0,0.000,481,2718648.000,305448,29320.000,0,0.000,0,0.000,0,0.000
114.000,0,0.000,0,0.000,494,1182392.000,305563,131992.000,0,0.000,0,0.000,0,0.000
115.000,0,0.000,0,0.000,497,2410064.000,305606,42984.000,0,0.000,0,0.000,0,0.000
116.000,0,0.000,0,0.000,485,2332056.000,305647,51304.000,0,0.000,0,0.000,0,0.000
117.000,0,0.000,0,0.000,490,646224.000,305797,182864.000,0,0.000,0,0.000,0,0.000
118.000,0,0.000,0,0.000,483,2886624.000,305821,30656.000,0,0.000,0,0.000,0,0.000
119.000,0,0.000,0,0.000,484,2670968.000,305843,25640.000,0,0.000,0,0.000,0,0.000
120.000,0,0.000,0,0.000,492,1665656.000,305938,96272.000,0,0.000,0,0.000,0,0.000
121.000,0,0.000,0,0.000,487,2738192.000,305977,41376.000,0,0.000,0,0.000,0,0.000
122.000,0,0.000,0,0.000,494,1223104.000,306067,96808.000,0,0.000,0,0.000,0,0.000
123.000,0,0.000,0,0.000,497,1952456.000,306169,91568.000,0,0.000,0,0.000,0,0.000
124.000,0,0.000,0,0.000,487,2134936.000,306200,39808.000,0,0.000,0,0.000,0,0.000
125.000,0,0.000,0,0.000,477,1045096.000,306320,144544.000,0,0.000,0,0.000,0,0.000
126.000,0,0.000,0,0.000,495,2334800.000,306373,96976.000,0,0.000,0,0.000,0,0.000
127.000,0,0.000,0,0.000,484,2436800.000,306406,54696.000,0,0.000,0,0.000,0,0.000
128.000,0,0.000,0,0.000,493,1492008.000,306503,106048.000,0,0.000,0,0.000,0,0.000
129.000,0,0.000,0,0.000,486,2109856.000,306538,35488.000,0,0.000,0,0.000,0,0.000
130.000,0,0.000,0,0.000,485,2096632.000,306581,49088.000,0,0.000,0,0.000,0,0.000
131.000,0,0.000,0,0.000,499,1616624.000,306671,98672.000,0,0.000,0,0.000,0,0.000
132.000,0,0.000,0,0.000,497,2122768.000,306720,46832.000,0,0.000,0,0.000,0,0.000
133.000,0,0.000,0,0.000,488,2598848.000,306754,43320.000,0,0.000,0,0.000,0,0.000
134.000,0,0.000,0,0.000,494,709312.000,306881,117352.000,0,0.000,0,0.000,0,0.000
135.000,0,0.000,0,0.000,501,440360.000,306966,79632.000,0,0.000,0,0.000,0,0.000
136.000,0,0.000,0,0.000,494,508136.000,307056,108408.000,0,0.000,0,0.000,0,0.000
137.000,0,0.000,0,0.000,502,934032.000,307167,174872.000,0,0.000,0,0.000,0,0.000
138.000,0,0.000,0,0.000,479,1253728.000,307213,83776.000,0,0.000,0,0.000,0,0.000
139.000,0,0.000,0,0.000,515,755928.000,307350,227832.000,0,0.000,0,0.000,0,0.000
140.000,0,0.000,0,0.000,487,866472.000,307554,355080.000,0,0.000,0,0.000,0,0.000
141.000,0,0.000,0,0.000,499,999040.000,307699,374848.000,0,0.000,0,0.000,0,0.000
142.000,0,0.000,0,0.000,581,4151512.000,308154,3894152.000,0,0.000,0,0.000,0,0.000
143.000,0,0.000,0,0.000,502,1283976.000,308326,407928.000,0,0.000,0,0.000,0,0.000
144.000,0,0.000,0,0.000,487,1622856.000,308395,131056.000,0,0.000,0,0.000,0,0.000
145.000,0,0.000,0,0.000,497,1261440.000,308483,92896.000,0,0.000,0,0.000,0,0.000
146.000,0,0.000,0,0.000,502,1575864.000,308548,86496.000,0,0.000,0,0.000,0,0.000
147.000,0,0.000,0,0.000,497,1182368.000,308631,85096.000,0,0.000,0,0.000,0,0.000
148.000,0,0.000,0,0.000,505,1880800.000,308692,96208.000,0,0.000,0,0.000,0,0.000
149.000,0,0.000,0,0.000,495,1042736.000,308810,164968.000,0,0.000,0,0.000,0,0.000
150.000,0,0.000,0,0.000,498,733904.000,308919,138288.000,0,0.000,0,0.000,0,0.000
151.000,0,0.000,0,0.000,509,724064.000,309030,119072.000,0,0.000,0,0.000,0,0.000
152.000,0,0.000,0,0.000,494,580184.000,309160,165104.000,0,0.000,0,0.000,0,0.000
153.000,0,0.000,0,0.000,496,721816.000,309299,183392.000,0,0.000,0,0.000,0,0.000
154.000,0,0.000,0,0.000,489,2895856.000,309313,15680.000,0,0.000,0,0.000,0,0.000
155.000,0,0.000,0,0.000,486,1599376.000,309512,118552.000,0,0.000,0,0.000,0,0.000
156.000,0,0.000,0,0.000,481,846560.000,309814,207840.000,0,0.000,0,0.000,0,0.000
157.000,0,0.000,0,0.000,496,840832.000,310105,200944.000,0,0.000,0,0.000,0,0.000
158.000,0,0.000,0,0.000,473,1857392.000,310267,108352.000,0,0.000,0,0.000,0,0.000
159.000,0,0.000,0,0.000,493,1962400.000,310401,80096.000,0,0.000,0,0.000,0,0.000
160.000,0,0.000,0,0.000,502,891376.000,310667,175192.000,0,0.000,0,0.000,0,0.000
161.000,0,0.000,0,0.000,494,1304040.000,310875,145016.000,0,0.000,0,0.000,0,0.000
162.000,0,0.000,0,0.000,493,1013592.000,311134,151728.000,0,0.000,0,0.000,0,0.000
163.000,0,0.000,0,0.000,492,1203744.000,311389,152792.000,0,0.000,0,0.000,0,0.000
164.000,0,0.000,0,0.000,499,2138568.000,311596,463248.000,0,0.000,0,0.000,0,0.000
165.000,0,0.000,0,0.000,482,1579960.000,311779,117696.000,0,0.000,0,0.000,0,0.000
166.000,0,0.000,0,0.000,487,799040.000,312077,243064.000,0,0.000,0,0.000,0,0.000
167.000,0,0.000,0,0.000,472,491832.000,312416,193672.000,0,0.000,0,0.000,0,0.000
168.000,0,0.000,0,0.000,480,416000.000,312738,203752.000,0,0.000,0,0.000,0,0.000
169.000,0,0.000,0,0.000,490,1248920.000,312978,140400.000,0,0.000,0,0.000,0,0.000
170.000,0,0.000,0,0.000,496,2213120.000,313122,102256.000,0,0.000,0,0.000,0,0.000
171.000,0,0.000,0,0.000,491,2601408.000,313254,93904.000,0,0.000,0,0.000,0,0.000
172.000,0,0.000,0,0.000,500,879112.000,313549,221888.000,0,0.000,0,0.000,0,0.000
173.000,0,0.000,0,0.000,497,830712.000,313884,221568.000,0,0.000,0,0.000,0,0.000
174.000,0,0.000,0,0.000,473,1151352.000,314105,155344.000,0,0.000,0,0.000,0,0.000
175.000,0,0.000,0,0.000,491,2142552.000,314262,104392.000,0,0.000,0,0.000,0,0.000
176.000,0,0.000,0,0.000,491,2689376.000,314370,70192.000,0,0.000,0,0.000,0,0.000
177.000,0,0.000,0,0.000,482,1153616.000,314576,129512.000,0,0.000,0,0.000,0,0.000
178.000,0,0.000,0,0.000,489,736072.000,314864,172944.000,0,0.000,0,0.000,0,0.000
179.000,0,0.000,0,0.000,483,946824.000,315106,148128.000,0,0.000,0,0.000,0,0.000
180.000,0,0.000,0,0.000,478,1462504.000,315309,114920.000,0,0.000,0,0.000,0,0.000
181.000,0,0.000,0,0.000,484,2025464.000,315455,89896.000,0,0.000,0,0.000,0,0.000
182.000,0,0.000,0,0.000,490,783536.000,315743,186352.000,0,0.000,0,0.000,0,0.000
183.000,0,0.000,0,0.000,496,995888.000,316011,177880.000,0,0.000,0,0.000,0,0.000
184.000,0,0.000,0,0.000,479,1211048.000,316215,125720.000,0,0.000,0,0.000,0,0.000
185.000,0,0.000,0,0.000,486,2227656.000,316332,67568.000,0,0.000,0,0.000,0,0.000
186.000,0,0.000,0,0.000,482,605520.000,316627,187576.000,0,0.000,0,0.000,0,0.000
187.000,0,0.000,0,0.000,493,432848.000,316976,225848.000,0,0.000,0,0.000,0,0.000
188.000,0,0.000,0,0.000,508,458256.000,317291,191536.000,0,0.000,0,0.000,0,0.000
189.000,0,0.000,0,0.000,497,2572776.000,317368,47816.000,0,0.000,0,0.000,0,0.000
190.000,0,0.000,0,0.000,496,875440.000,317588,125888.000,0,0.000,0,0.000,0,0.000
191.000,0,0.000,0,0.000,503,698232.000,317906,196280.000,0,0.000,0,0.000,0,0.000
192.000,0,0.000,0,0.000,491,1161064.000,318147,151456.000,0,0.000,0,0.000,0,0.000
193.000,0,0.000,0,0.000,490,2666776.000,318260,79400.000,0,0.000,0,0.000,0,0.000
194.000,0,0.000,0,0.000,490,1673288.000,318404,103056.000,0,0.000,0,0.000,0,0.000
195.000,0,0.000,0,0.000,495,354096.000,318747,204648.000,0,0.000,0,0.000,0,0.000
196.000,0,0.000,0,0.000,484,660048.000,319006,160696.000,0,0.000,0,0.000,0,0.000
197.000,0,0.000,0,0.000,495,373464.000,319400,267008.000,0,0.000,0,0.000,0,0.000
198.000,0,0.000,0,0.000,504,380248.000,319806,274152.000,0,0.000,0,0.000,0,0.000
199.000,0,0.000,0,0.000,490,349312.000,320195,244544.000,0,0.000,0,0.000,0,0.000
200.000,0,0.000,0,0.000,496,316968.000,320585,224456.000,0,0.000,0,0.000,0,0.000
201.000,0,0.000,0,0.000,493,333240.000,320978,235456.000,0,0.000,0,0.000,0,0.000
202.000,0,0.000,0,0.000,501,345104.000,321383,231480.000,0,0.000,0,0.000,0,0.000
203.000,0,0.000,0,0.000,481,285792.000,321802,235096.000,0,0.000,0,0.000,0,0.000
204.000,0,0.000,0,0.000,498,324488.000,322213,253408.000,0,0.000,0,0.000,0,0.000
205.000,0,0.000,0,0.000,489,357832.000,322602,232736.000,0,0.000,0,0.000,0,0.000
206.000,0,0.000,0,0.000,496,321368.000,322992,226760.000,0,0.000,0,0.000,0,0.000
207.000,0,0.000,0,0.000,500,419752.000,323364,281872.000,0,0.000,0,0.000,0,0.000
208.000,0,0.000,0,0.000,489,374832.000,323751,258272.000,0,0.000,0,0.000,0,0.000
209.000,0,0.000,0,0.000,489,823472.000,324013,180712.000,0,0.000,0,0.000,0,0.000
210.000,0,0.000,0,0.000,486,2121664.000,324157,100224.000,0,0.000,0,0.000,0,0.000
211.000,0,0.000,0,0.000,493,431560.000,324514,198320.000,0,0.000,0,0.000,0,0.000
212.000,0,0.000,0,0.000,503,857728.000,324830,179184.000,0,0.000,0,0.000,0,0.000
213.000,0,0.000,0,0.000,476,1758512.000,325029,138784.000,0,0.000,0,0.000,0,0.000
214.000,0,0.000,0,0.000,472,1671608.000,325201,131920.000,0,0.000,0,0.000,0,0.000
215.000,0,0.000,0,0.000,489,856392.000,325484,204736.000,0,0.000,0,0.000,0,0.000
216.000,0,0.000,0,0.000,469,558824.000,325806,194528.000,0,0.000,0,0.000,0,0.000
217.000,0,0.000,0,0.000,470,975072.000,326066,167192.000,0,0.000,0,0.000,0,0.000
218.000,0,0.000,0,0.000,464,516792.000,326366,177600.000,0,0.000,0,0.000,0,0.000
219.000,0,0.000,0,0.000,469,2273744.000,326518,108792.000,0,0.000,0,0.000,0,0.000
220.000,0,0.000,0,0.000,479,2442576.000,326641,73552.000,0,0.000,0,0.000,0,0.000
221.000,0,0.000,0,0.000,339,1054392.000,326790,89056.000,0,0.000,0,0.000,0,0.000
222.000,0,0.000,0,0.000,155,262216.000,326897,62200.000,0,0.000,0,0.000,0,0.000
223.000,0,0.000,0,0.000,314,810784.000,327068,110040.000,0,0.000,0,0.000,0,0.000
224.000,0,0.000,0,0.000,482,1414456.000,327260,125072.000,0,0.000,0,0.000,0,0.000
225.000,0,0.000,0,0.000,473,815888.000,327506,157504.000,0,0.000,0,0.000,0,0.000
226.000,0,0.000,0,0.000,469,641568.000,327787,167680.000,0,0.000,0,0.000,0,0.000
227.000,0,0.000,0,0.000,489,379472.000,328141,203872.000,0,0.000,0,0.000,0,0.000
228.000,0,0.000,0,0.000,467,429360.000,328436,174536.000,0,0.000,0,0.000,0,0.000
229.000,0,0.000,0,0.000,456,2198296.000,328555,68080.000,0,0.000,0,0.000,0,0.000
230.000,0,0.000,0,0.000,498,648696.000,328844,181696.000,0,0.000,0,0.000,0,0.000
231.000,0,0.000,0,0.000,478,774448.000,329128,163856.000,0,0.000,0,0.000,0,0.000
232.000,0,0.000,0,0.000,486,1159304.000,329394,168472.000,0,0.000,0,0.000,0,0.000
233.000,0,0.000,0,0.000,486,1613080.000,329593,120680.000,0,0.000,0,0.000,0,0.000
234.000,0,0.000,0,0.000,494,537984.000,329917,220152.000,0,0.000,0,0.000,0,0.000
235.000,0,0.000,0,0.000,496,482208.000,330254,237528.000,0,0.000,0,0.000,0,0.000
236.000,0,0.000,0,0.000,487,829672.000,330506,163984.000,0,0.000,0,0.000,0,0.000
237.000,0,0.000,0,0.000,487,1398200.000,330639,85136.000,0,0.000,0,0.000,0,0.000
238.000,0,0.000,0,0.000,481,2364304.000,330713,77720.000,0,0.000,0,0.000,0,0.000
239.000,0,0.000,0,0.000,479,1501272.000,330875,116944.000,0,0.000,0,0.000,0,0.000
240.000,0,0.000,0,0.000,483,1450952.000,331050,118968.000,0,0.000,0,0.000,0,0.000
241.000,0,0.000,0,0.000,495,1803120.000,331232,110656.000,0,0.000,0,0.000,0,0.000
242.000,0,0.000,0,0.000,490,1609152.000,331374,97168.000,0,0.000,0,0.000,0,0.000
243.000,0,0.000,0,0.000,479,765488.000,331573,129792.000,0,0.000,0,0.000,0,0.000
244.000,0,0.000,0,0.000,489,1406416.000,331787,137440.000,0,0.000,0,0.000,0,0.000
245.000,0,0.000,0,0.000,486,1501680.000,331976,144592.000,0,0.000,0,0.000,0,0.000
246.000,0,0.000,0,0.000,476,2101432.000,332132,115952.000,0,0.000,0,0.000,0,0.000
247.000,0,0.000,0,0.000,499,1195928.000,332306,143832.000,0,0.000,0,0.000,0,0.000
248.000,0,0.000,0,0.000,486,823144.000,332577,214688.000,0,0.000,0,0.000,0,0.000
249.000,0,0.000,0,0.000,487,1115488.000,332800,151616.000,0,0.000,0,0.000,0,0.000
250.000,0,0.000,0,0.000,491,1627096.000,332980,131512.000,0,0.000,0,0.000,0,0.000
251.000,0,0.000,0,0.000,484,2076216.000,333101,71600.000,0,0.000,0,0.000,0,0.000
252.000,0,0.000,0,0.000,480,820104.000,333307,138456.000,0,0.000,0,0.000,0,0.000
253.000,0,0.000,0,0.000,476,1429776.000,333465,99160.000,0,0.000,0,0.000,0,0.000
254.000,0,0.000,0,0.000,481,1540120.000,333700,142896.000,0,0.000,0,0.000,0,0.000
255.000,0,0.000,0,0.000,492,2267880.000,333840,89256.000,0,0.000,0,0.000,0,0.000
256.000,0,0.000,0,0.000,494,918376.000,334080,147968.000,0,0.000,0,0.000,0,0.000
257.000,0,0.000,0,0.000,488,924952.000,334344,152032.000,0,0.000,0,0.000,0,0.000
258.000,0,0.000,0,0.000,492,1268552.000,334623,159536.000,0,0.000,0,0.000,0,0.000
259.000,0,0.000,0,0.000,470,1535200.000,334819,113688.000,0,0.000,0,0.000,0,0.000
260.000,0,0.000,0,0.000,488,2605528.000,334937,67360.000,0,0.000,0,0.000,0,0.000
261.000,0,0.000,0,0.000,173,259392.000,335045,60448.000,0,0.000,0,0.000,0,0.000
262.000,0,0.000,0,0.000,151,203792.000,335148,62048.000,0,0.000,0,0.000,0,0.000
263.000,0,0.000,0,0.000,176,264392.000,335257,60784.000,0,0.000,0,0.000,0,0.000
264.000,0,0.000,0,0.000,176,484160.000,335344,52688.000,0,0.000,0,0.000,0,0.000
265.000,0,0.000,0,0.000,140,455664.000,335414,43032.000,0,0.000,0,0.000,0,0.000
266.000,0,0.000,0,0.000,195,354680.000,335520,61040.000,0,0.000,0,0.000,0,0.000
267.000,0,0.000,0,0.000,166,180152.000,335621,53704.000,0,0.000,0,0.000,0,0.000
268.000,0,0.000,0,0.000,160,479152.000,335706,51288.000,0,0.000,0,0.000,0,0.000
269.000,0,0.000,0,0.000,154,366616.000,335783,45288.000,0,0.000,0,0.000,0,0.000
270.000,0,0.000,0,0.000,166,766352.000,335824,25840.000,0,0.000,0,0.000,0,0.000
271.000,0,0.000,0,0.000,172,398040.000,335897,44880.000,0,0.000,0,0.000,0,0.000
272.000,0,0.000,0,0.000,165,229992.000,336004,61008.000,0,0.000,0,0.000,0,0.000
273.000,0,0.000,0,0.000,214,447544.000,336129,99848.000,0,0.000,0,0.000,0,0.000
274.000,0,0.000,0,0.000,480,1118696.000,336352,159088.000,0,0.000,0,0.000,0,0.000
275.000,0,0.000,0,0.000,498,2054288.000,336534,123848.000,0,0.000,0,0.000,0,0.000
